2.034587669186294079e-05,8.929631803766824305e-06,1.141616485256236047e-05,2.927548302977811545e-05
2.411425339232664555e-05,6.777535418223123997e-06,1.733665521896909922e-05,3.089183519477955997e-05
2.617311474750749767e-05,1.966564377653412521e-05,6.507545094791566953e-06,4.583850386552512646e-05
4.525539679889334366e-06,7.489029485441278666e-06,-2.963537554023787379e-06,1.201455324917333201e-05
3.037270653294399381e-05,2.268195203214418143e-06,2.810433761624153703e-05,3.264102633693255484e-05
3.347347592352889478e-05,-4.352425094111822546e-06,3.782597559620626271e-05,2.912107083830051124e-05
2.458040944475214928e-05,1.681092544458806515e-05,7.769499461574014276e-06,4.139126394875347614e-05
2.239451350760646164e-05,1.966749550774693489e-05,2.726936372710042633e-06,4.206196535960771143e-05
1.603597047505900264e-05,1.494698790338588879e-05,1.089069542103970889e-06,3.098303204751573503e-05
1.783403240551706403e-05,1.580861498950980604e-05,2.025572484853910282e-06,3.364269286976195872e-05
2.321502870472613722e-05,1.833064743550494313e-05,4.884468125965213403e-06,4.154576163273304701e-05
3.866312454192666337e-06,2.031344592978712171e-05,-1.644714211579412222e-05,2.417984069325029850e-05
