2.400083212705794722e-05,1.762597094057127833e-05,6.374772510753246024e-06,4.162691038800403476e-05
1.871489075710996985e-05,1.612091000424697995e-05,2.593920044091646560e-06,3.483586988295428455e-05
2.864219095499720424e-05,6.496296919067390263e-06,2.214558844571001828e-05,3.513853880576789379e-05
2.511436650820542127e-05,1.097445328923640773e-05,1.413976315234322101e-05,3.608886981965042651e-05
2.723830584727693349e-05,9.057532224687747657e-06,1.818079908844083548e-05,3.629575803643092513e-05
3.386412799954996444e-06,2.329489325347822160e-05,-1.990851342270616442e-05,2.668130218808073550e-05
5.852572030562441796e-06,2.331159885216038674e-05,-1.745904228300787508e-05,2.916418270615395159e-05
-1.115719442168483511e-06,2.973236223624553531e-05,-3.084799027419649065e-05,2.861671964637935162e-05
2.683652201085351408e-05,2.950120006062206812e-06,2.388673965469934046e-05,2.978681004606187344e-05
1.879778392321895808e-05,1.326298752246657386e-05,5.534781394089804962e-06,3.206067049177363515e-05
2.383004357398021966e-06,2.793424209812656045e-05,-2.555129321990534663e-05,3.031725827895570546e-05
2.529715493437834084e-05,7.003116479609161615e-06,1.829434586397837847e-05,3.230035508750006557e-05
