1.631417580938432366e-05,1.564527156006079167e-05,6.688568419122020714e-07,3.195936733391135931e-05
1.839499600464478135e-05,1.373647955915657803e-05,4.658636953536188230e-06,3.213148011127486825e-05
6.300078439380740747e-06,2.281508386658970267e-05,-1.651501042942982167e-05,2.911522096837870777e-05
6.062814918550429866e-06,2.058287282125093043e-05,-1.452015749237034470e-05,2.664572093635797501e-05
1.132696706918068230e-05,1.664175397309008986e-05,-5.314530426403507590e-06,2.796869739540852606e-05
1.645141855988185853e-05,1.555293420096859336e-05,8.985651902548852377e-07,3.200437276973389089e-05
1.361954218737082556e-05,1.457229154766537249e-05,-9.526093549538927618e-07,2.819183464453089982e-05
1.976002022274769843e-05,1.902338044601492584e-05,7.367584657913539559e-07,3.878338975482620299e-05
2.416787174297496676e-05,9.231474905391223729e-06,1.493630952609237283e-05,3.339932663948275149e-05
2.153842433472163975e-05,1.995232923945877701e-05,1.586072926329507027e-06,4.149071537540294230e-05
1.786421489669010043e-05,1.672930920904036611e-05,1.134864533014479093e-06,3.459346407908014953e-05
2.567584851931314915e-05,1.089487432182068005e-05,1.478108788433019072e-05,3.657071283669210970e-05
