5.187577848467905123e-02,3.793565891936529627e-02,7.856908882931526450e-02,4.568725304220462580e-02
5.623011593577134648e-02,4.380512925818723369e-02,8.166680383984972758e-02,5.909279063279183203e-02
5.248970874257053582e-02,3.840582191336955331e-02,7.973467631827861613e-02,4.585556808117764033e-02
5.219957250238144164e-02,3.857628146825182319e-02,7.984881307091361291e-02,4.527708521490965421e-02
5.282168313465344933e-02,4.280777874290950247e-02,8.014665555511558959e-02,5.312047125642854056e-02
5.247277035839583575e-02,3.841680991883662105e-02,7.978794391856111612e-02,4.574242159753409004e-02
5.130981951361340138e-02,3.779995666385839448e-02,7.861606225727910124e-02,4.407474345395514387e-02
5.150573000320805145e-02,4.244742670512652305e-02,7.935834930584766134e-02,5.110286006219064842e-02
5.339454533094465521e-02,4.306433758124785655e-02,7.968368731521789650e-02,5.533119484807545729e-02
5.127773673379990016e-02,4.177775775807723163e-02,7.902787449722474544e-02,5.004170064649716976e-02
5.249089750713817337e-02,3.852784260197989613e-02,7.961250052900549490e-02,4.627335650137297945e-02
5.231262142584323233e-02,3.869938010737267176e-02,7.900137502342820250e-02,4.719412228634223272e-02
